Id,Title,Senior,Company,Location,Salary,Currency
583,Lead / Senior AI Engineer,True,,Poznań,23 520  – 31 920  PLN,PLN
584,Senior ML Python Engineer,True,,Warsaw,30 000  – 60 000  PLN,PLN
585,Intern / Junior AI Engineer,False,,Poznań,5 500  – 9 000  PLN,PLN
586,Power Platform Engineer with AI skills,False,,Warsaw,22 000  – 26 000  PLN,PLN
587,AI Engineer / Data Scientist,False,,Warszawa,20 160  – 26 880  PLN,PLN
588,Lead AI Developer,True,,Kraków    +3,22 000  – 29 000  PLN,PLN
589,Senior NLP Engineer (REMOTE),True,,Zdalnie    +1,28 000  – 37 000  PLN,PLN
590,AI Engineer,False,,Zdalnie    +1,15 120  – 19 320  PLN,PLN
591,Senior AI Engineer,True,,Zdalnie    +1,25 200  – 33 600  PLN,PLN
592,Machine Learning Engineer,False,,Warszawa,17 000  – 28 000  PLN,PLN
593,Senior Data Scientist,True,,Zdalnie    +1,28 500  – 37 000  PLN,PLN
594,Senior MLOps Engineer,True,,Zdalnie    +1,33 600  – 37 800  PLN,PLN
595,Pathfinding: Kernel/Driver SW Research Engineer,False,,Gdańsk,Sprawdź Salary Match,SprawdSalaryMatch
596,Machine Learning Engineer (NLP &amp; LLM),False,,Zdalnie    +2,13 000  – 18 000  PLN,PLN
597,Pathfinding: Simulation Software Engineer,False,,Gdańsk,Sprawdź Salary Match,SprawdSalaryMatch
598,AI Software Solutions Engineer,False,,Gdańsk,Sprawdź Salary Match,SprawdSalaryMatch
599,Senior AI Algorithms Engineer in oneDNN,True,,Gdańsk,Sprawdź Salary Match,SprawdSalaryMatch
600,Software Engineer (AI),False,,Zdalnie,Sprawdź Salary Match,SprawdSalaryMatch
601,Senior Machine Learning Engineer,True,,Kraków,Sprawdź Salary Match,SprawdSalaryMatch
602,NLP &amp; LLM Engineer,False,,Zdalnie    +2,16 000  – 21 000  PLN,PLN
603,Lead / Senior AI Engineer,True,,Poznań,23 520  – 31 920  PLN,PLN
604,Senior ML Python Engineer,True,,Warsaw,30 000  – 60 000  PLN,PLN
605,Intern / Junior AI Engineer,False,,Poznań,5 500  – 9 000  PLN,PLN
606,Power Platform Engineer with AI skills,False,,Warsaw,22 000  – 26 000  PLN,PLN
607,AI Engineer / Data Scientist,False,,Warszawa,20 160  – 26 880  PLN,PLN
608,Team Manager (AI/IoT),False,Fitech Sp. ZO.O,Kraków,19 000  – 26 000  PLN,PLN
609,AI Engineer,False,Zone IT Sp. z o.o.,Wrocław,12 000  – 21 000  PLN,PLN
610,Test Engineer AI,False,Zone IT Sp. z o.o.,Wrocław,12 000  – 21 000  PLN,PLN
611,Application Support Engineer,False,Zone IT Sp. z o.o.,Wrocław,12 000  – 21 000  PLN,PLN
612,Java Developer AI,False,Zone IT Sp. z o.o.,Wrocław,12 000  – 22 000  PLN,PLN
613,AI &amp; Math,False,Camino Science sp. z o.o.,Zdalnie    +1,12 000  – 16 000  PLN,PLN
614,Integration Specialist AI,False,Zone IT Sp. z o.o.,Wrocław,12 000  – 21 000  PLN,PLN
615,Senior Project Manager - Data Labeling,True,Focal Systems,Zdalnie,22 000  – 30 000  PLN,PLN
616,Senior AI Engineer,True,Vestigit,Wrocław,16 000  – 21 000  PLN,PLN
617,Mid AI Engineer,False,Vestigit,Wrocław,12 000  – 17 000  PLN,PLN
618,Deep Learning Engineer,False,Focal Systems,Zdalnie,44 700  – 74 600  PLN,PLN
619,AI &amp; Math (Open PhD Conduct),False,Camino Science sp. z o.o.,Zdalnie    +1,10 000  – 14 000  PLN,PLN
620,Mid C++ Embedded Developer,False,Myled,Kraków,14 000  – 20 000  PLN,PLN
621,Senior Research Engineer (Optimization),True,SoftServe,Zdalnie    +1,20 000  – 26 000  PLN,PLN
622,Principal Deep Learning Engineer,False,Focal Systems,Zdalnie,92 250  – 180 811  PLN,PLN
623,Senior AI Engineer,True,BCF Software Sp. z o.o.,Poznań,16 800  – 20 160  PLN,PLN
624,Senior Deep Learning Engineer,True,Focal Systems,Zdalnie,74 000  – 119 000  PLN,PLN
625,Senior Research Engineer (Optimization),True,SoftServe,Zdalnie    +1,20 000  – 26 000  PLN,PLN
626,AI Engineer,False,CDeX,Zdalnie    +1,27 000  – 32 000  PLN,PLN
627,Machine Learning Engineer (XAI project),False,10 Senses,Warszawa    +1,25 200  – 33 600  PLN,PLN
628,Senior AI Engineer,True,Vestigit,Wrocław,20 000  – 25 000  PLN,PLN
629,Mid AI Engineer,False,Vestigit,Wrocław,12 000  – 17 000  PLN,PLN
630,AI Developer,False,lemon.io,Zdalnie    +1,20 434  – 40 869  PLN,PLN
631,AI &amp; Math (PhD/ongoing PHD preferable),False,Camino Science sp. z o.o.,Zdalnie    +1,16 000  – 25 000  PLN,PLN
632,Lead Python + Django AI,True,Ideamotive,Zdalnie,24 000  – 37 000  PLN,PLN
633,Applied Scientist (Mid/Senior),True,Infermedica Sp z.o.o,Zdalnie    +1,20 000  – 25 000  PLN,PLN
634,Senior Applied Research Scientist,True,Infermedica Sp z.o.o,Zdalnie    +1,20 000  – 25 000  PLN,PLN
635,Remote Backend/AI Engineer (Golang),False,Bash,Zdalnie,14 000  – 24 000  PLN,PLN
636,Remote Senior Project Manager - AI,True,Thoriana Sp. z o.o.,Zdalnie    +1,17 000  – 22 000  PLN,PLN
637,Junior Analyst - AI,False,Thoriana Sp. z o.o.,Warsaw,8 000  – 12 000  PLN,PLN
638,Remote Mid Analyst - AI,False,Thoriana Sp. z o.o.,Zdalnie    +1,12 000  – 16 000  PLN,PLN
639,Remote Mid Project Manager - AI,False,Thoriana Sp. z o.o.,Zdalnie    +1,12 000  – 16 000  PLN,PLN
640,Machine Learning Engineer,False,RTB House,Zdalnie    +1,30 000  – 47 000  PLN,PLN
641,Mid/Senior MLOps Engineer,True,GetInData | Part of Xebia,Zdalnie    +1,16 800  – 33 600  PLN,PLN
642,Data Scientist,False,Sales&amp;More,Zdalnie    +1,7 500  – 15 000  PLN,PLN
643,AI SCIENTIST,False,InPhoTech,Ołtarzew    +1,30 000  – 40 000  PLN,PLN
644,Machine Learning Engineer,False,Quickchat AI,Warszawa,12 260  – 24 521  PLN,PLN
645,Remote Senior NLP Engineer,True,Sigmoidal LLC,Zdalnie    +3,24 521  – 34 534  PLN,PLN
646,Python Developer with Computer Vision,False,Numlabs,Zdalnie    +1,10 000  – 15 000  PLN,PLN
647,Python Machine Learning Engineer,False,Numlabs,Zdalnie,13 000  – 17 000  PLN,PLN
648,Data Scientist,False,Numlabs,Zdalnie    +1,10 000  – 15 000  PLN,PLN
649,Programista C++ 17/20,False,Techmo Sp. z o.o.,Kraków,13 000  – 23 000  PLN,PLN
650,Remote Mid ML Engineer,False,Centralny Ośrodek Informatyki,Zdalnie    +1,14 000  – 28 000  PLN,PLN
651,Senior AI Software Engineer,True,Fourthwall,Zdalnie    +1,22 500  – 37 000  PLN,PLN
652,Remote Mid ML Engineer,False,Centralny Ośrodek Informatyki,Zdalnie    +1,14 000  – 28 000  PLN,PLN
653,Remote Mid AI&amp;ML Data Scientist,False,Centralny Ośrodek Informatyki,Zdalnie    +1,14 000  – 28 000  PLN,PLN
654,Data Scientist/AI Developer,False,Algomine,Zdalnie    +1,13 440  – 25 200  PLN,PLN
655,Senior OpenAI &amp; ML Solutions Developer,True,Everguest,"Budapest  , HU",21 180  – 29 417  PLN,PLN
656,Generative AI Expert,True,Deutsche Telekom IT Solutions Hungary,"Budapest  , HU",21 180  – 29 417  PLN,PLN
657,Machine Learning Engineer (R&amp;D),False,,Zdalnie,17 640  – 25 830  PLN,PLN
658,Senior AI Engineer,True,,Zdalnie    +1,25 200  – 33 600  PLN,PLN
659,AI Engineer,False,,Zdalnie    +1,15 120  – 19 320  PLN,PLN
660,Senior / Lead AI engineer - Remote,True,,Zdalnie,30 240  – 38 640  PLN,PLN
661,Senior ML Engineer - Remote,True,,Zdalnie,23 520  – 30 240  PLN,PLN
662,Team Manager (AI/IoT),False,,Kraków,19 000  – 26 000  PLN,PLN
663,Senior Software Engineer,True,,Warsaw,20 000  – 30 000  PLN,PLN
664,Tech Lead AI Engineer - hybrid from Cracow,True,,Kraków,Sprawdź Salary Match,SprawdSalaryMatch
665,Senior Data Scientist,True,,Warsaw,20 000  – 28 000  PLN,PLN
666,Senior Data Scientist (AzureML + Python),True,,Zdalnie,31 080  – 36 120  PLN,PLN
667,AI Developer,False,,Zdalnie    +1,16 800  – 23 520  PLN,PLN
668,Data Scientist,False,,Katowice,12 000  – 24 000  PLN,PLN
669,AI Engineer,False,,Warsaw,17 000  – 21 000  PLN,PLN
670,Machine Learning Engineer,False,,Zdalnie,17 640  – 25 830  PLN,PLN
671,AI/ML Engineer,False,,Zdalnie,20 000  – 30 000  PLN,PLN
672,Senior Research Scientist,True,,Warsaw,30 000  – 60 000  PLN,PLN
673,AI Domain Lead (Head of AI),True,,Zdalnie    +4,24 024  – 31 920  PLN,PLN
674,AI DevOps Engineer,False,,Zdalnie    +1,15 120  – 20 160  PLN,PLN
675,Data Science Manager,False,,Zdalnie    +5,18 000  – 30 000  PLN,PLN
676,Senior AI Developer - Remote,True,,Zdalnie,30 000  – 38 000  PLN,PLN
677,Machine Learning Engineer (R&amp;D),False,,Zdalnie,17 640  – 25 830  PLN,PLN
678,Senior AI Engineer,True,,Zdalnie    +1,25 200  – 33 600  PLN,PLN
679,AI Engineer,False,,Zdalnie    +1,15 120  – 19 320  PLN,PLN
680,Senior / Lead AI engineer - Remote,True,,Zdalnie,30 240  – 38 640  PLN,PLN
681,Senior ML Engineer - Remote,True,,Zdalnie,23 520  – 30 240  PLN,PLN
682,Team Manager (AI/IoT),False,,Kraków,19 000  – 26 000  PLN,PLN
683,Senior Software Engineer,True,,Warsaw,20 000  – 30 000  PLN,PLN
684,Tech Lead AI Engineer - hybrid from Cracow,True,,Kraków,Sprawdź Salary Match,SprawdSalaryMatch
685,Senior Data Scientist,True,,Warsaw,20 000  – 28 000  PLN,PLN
686,Senior Data Scientist (AzureML + Python),True,,Zdalnie,31 080  – 36 120  PLN,PLN
687,AI Developer,False,,Zdalnie    +1,16 800  – 23 520  PLN,PLN
688,Data Scientist,False,,Katowice,12 000  – 24 000  PLN,PLN
689,AI Engineer,False,,Warsaw,17 000  – 21 000  PLN,PLN
690,Machine Learning Engineer,False,,Zdalnie,17 640  – 25 830  PLN,PLN
691,AI/ML Engineer,False,,Zdalnie,20 000  – 30 000  PLN,PLN
692,Senior Research Scientist,True,,Warsaw,30 000  – 60 000  PLN,PLN
693,AI Domain Lead (Head of AI),True,,Zdalnie    +4,24 024  – 31 920  PLN,PLN
694,AI DevOps Engineer,False,,Zdalnie    +1,15 120  – 20 160  PLN,PLN
695,Data Science Manager,False,,Zdalnie    +5,18 000  – 30 000  PLN,PLN
696,Senior AI Developer - Remote,True,,Zdalnie,30 000  – 38 000  PLN,PLN
697,AI &amp; Math CUDA (C++) Developer,False,,Zdalnie    +1,12 000  – 16 000  PLN,PLN
698,Senior AI &amp; Math CUDA (C++) Developer,True,,Zdalnie    +1,16 000  – 19 000  PLN,PLN
699,Director of Software Engineering&amp;Data Management,False,,Kraków,17 000  – 22 000  PLN,PLN
700,Data Scientist,False,,Gdynia    +2,16 800  – 21 840  PLN,PLN
701,AI Technical Consultant,False,,Zdalnie,27 000  – 34 000  PLN,PLN
702,Machine Learning Engineer,False,,Kraków,13 000  – 15 000  PLN,PLN
703,Senior AI Engineer (GenerativeAI),True,,Zdalnie    +1,25 200  – 33 600  PLN,PLN
704,Lead Data Scientist,True,,Zdalnie    +5,19 000  – 34 000  PLN,PLN
705,Senior JavaScript Developer (AI projects),True,,Zdalnie    +2,17 000  – 28 000  PLN,PLN
706,AI Engineer with Python,False,,Warsaw    +3,23 520  – 27 720  PLN,PLN
707,AI Engineer,False,,Zdalnie    +1,13 000  – 19 000  PLN,PLN
708,Intern - Generative AI,False,,Warsaw,7 560  – 8 400  PLN,PLN
709,Intern / Junior AI Engineer,False,,Poznań,5 500  – 9 000  PLN,PLN
710,Machine Learning Engineer (R&amp;D),False,,Zdalnie,17 640  – 25 830  PLN,PLN
711,Senior AI Engineer,True,,Zdalnie    +1,25 200  – 33 600  PLN,PLN
712,AI Engineer,False,,Zdalnie    +1,15 120  – 19 320  PLN,PLN
713,Senior / Lead AI engineer - Remote,True,,Zdalnie,30 240  – 38 640  PLN,PLN
714,Senior ML Engineer - Remote,True,,Zdalnie,23 520  – 30 240  PLN,PLN
715,Team Manager (AI/IoT),False,,Kraków,19 000  – 26 000  PLN,PLN
716,Senior Software Engineer,True,,Warsaw,20 000  – 30 000  PLN,PLN
717,Tech Lead AI Engineer - hybrid from Cracow,True,,Kraków,Sprawdź Salary Match,SprawdSalaryMatch
718,Senior Data Scientist,True,,Warsaw,20 000  – 28 000  PLN,PLN
719,Senior Data Scientist (AzureML + Python),True,,Zdalnie,31 080  – 36 120  PLN,PLN
720,AI Developer,False,,Zdalnie    +1,16 800  – 23 520  PLN,PLN
721,Data Scientist,False,,Katowice,12 000  – 24 000  PLN,PLN
722,AI Engineer,False,,Warsaw,17 000  – 21 000  PLN,PLN
723,Machine Learning Engineer,False,,Zdalnie,17 640  – 25 830  PLN,PLN
724,AI/ML Engineer,False,,Zdalnie,20 000  – 30 000  PLN,PLN
725,Senior Research Scientist,True,,Warsaw,30 000  – 60 000  PLN,PLN
726,AI Domain Lead (Head of AI),True,,Zdalnie    +4,24 024  – 31 920  PLN,PLN
727,AI DevOps Engineer,False,,Zdalnie    +1,15 120  – 20 160  PLN,PLN
728,Data Science Manager,False,,Zdalnie    +5,18 000  – 30 000  PLN,PLN
729,Senior AI Developer - Remote,True,,Zdalnie,30 000  – 38 000  PLN,PLN
730,AI &amp; Math CUDA (C++) Developer,False,,Zdalnie    +1,12 000  – 16 000  PLN,PLN
731,Senior AI &amp; Math CUDA (C++) Developer,True,,Zdalnie    +1,16 000  – 19 000  PLN,PLN
732,Director of Software Engineering&amp;Data Management,False,,Kraków,17 000  – 22 000  PLN,PLN
733,Data Scientist,False,,Gdynia    +2,16 800  – 21 840  PLN,PLN
734,AI Technical Consultant,False,,Zdalnie,27 000  – 34 000  PLN,PLN
735,Machine Learning Engineer,False,,Kraków,13 000  – 15 000  PLN,PLN
736,Senior AI Engineer (GenerativeAI),True,,Zdalnie    +1,25 200  – 33 600  PLN,PLN
737,Lead Data Scientist,True,,Zdalnie    +5,19 000  – 34 000  PLN,PLN
738,Senior JavaScript Developer (AI projects),True,,Zdalnie    +2,17 000  – 28 000  PLN,PLN
739,AI Engineer with Python,False,,Warsaw    +3,23 520  – 27 720  PLN,PLN
740,AI Engineer,False,,Zdalnie    +1,13 000  – 19 000  PLN,PLN
741,Intern - Generative AI,False,,Warsaw,7 560  – 8 400  PLN,PLN
742,Intern / Junior AI Engineer,False,,Poznań,5 500  – 9 000  PLN,PLN
743,AI Engineer / Data Scientist,False,,,20 160  – 26 880  PLN,PLN
744,Machine Learning Engineer,False,,,20 160  – 26 880  PLN,PLN
745,Senior Deep Learning Engineer,True,,,13 000  – 18 000  PLN,PLN
746,Azure Cloud Engineer - Azure AI Services (pharma),False,,,13 000  – 18 000  PLN,PLN
747,Senior Machine Learning Engineer,True,,,45 000  – 55 000  PLN,PLN
748,Senior Machine Learning Engineer,True,,,45 000  – 55 000  PLN,PLN
749,Event Manager,False,,,24 360  – 26 880  PLN,PLN
750,Programista/ka AI,False,,,24 360  – 26 880  PLN,PLN
751,Remote Machine Learning Ops Engineer,False,,,20 000  – 27 000  PLN,PLN
752,Sr Engineering Manager-Financial Crime AI Software,False,,,20 000  – 27 000  PLN,PLN
753,Senior Data Scientist Generative AI,True,,,21 000  – 32 000  PLN,PLN
754,Data Scientist / ML Engineer,False,,,21 000  – 32 000  PLN,PLN
755,Senior AI Software Engineer,True,,,20 000  – 25 000  PLN,PLN
756,Azure Cloud Engineer,False,,,20 000  – 25 000  PLN,PLN
757,Senior Machine Learning Engineer,True,,,Sprawdź Salary Match,SprawdSalaryMatch
758,Solutions Engineer,False,,,Sprawdź Salary Match,SprawdSalaryMatch
759,Senior Machine Learning Engineer,True,,,23 500  – 28 500  PLN,PLN
760,Google Cloud Engineer with Vertex AI,False,,,23 500  – 28 500  PLN,PLN
761,Machine Learning Engineering Leader,True,,,Sprawdź Salary Match,SprawdSalaryMatch
762,Machine Learning Engineer,False,,,Sprawdź Salary Match,SprawdSalaryMatch
763,AI Engineer / Data Scientist,False,,,20 160  – 26 880  PLN,PLN
764,Machine Learning Engineer,False,,,20 160  – 26 880  PLN,PLN
765,Senior Deep Learning Engineer,True,,,13 000  – 18 000  PLN,PLN
766,Azure Cloud Engineer - Azure AI Services (pharma),False,,,13 000  – 18 000  PLN,PLN
767,Senior Machine Learning Engineer,True,,,45 000  – 55 000  PLN,PLN
768,Senior Machine Learning Engineer,True,,,45 000  – 55 000  PLN,PLN
769,Event Manager,False,,,24 360  – 26 880  PLN,PLN
770,Programista/ka AI,False,,,24 360  – 26 880  PLN,PLN
771,Remote Machine Learning Ops Engineer,False,,,20 000  – 27 000  PLN,PLN
772,Sr Engineering Manager-Financial Crime AI Software,False,,,20 000  – 27 000  PLN,PLN
773,Senior Data Scientist Generative AI,True,,,21 000  – 32 000  PLN,PLN
774,Data Scientist / ML Engineer,False,,,21 000  – 32 000  PLN,PLN
775,Senior AI Software Engineer,True,,,20 000  – 25 000  PLN,PLN
776,Azure Cloud Engineer,False,,,20 000  – 25 000  PLN,PLN
777,Senior Machine Learning Engineer,True,,,Sprawdź Salary Match,SprawdSalaryMatch
778,Solutions Engineer,False,,,Sprawdź Salary Match,SprawdSalaryMatch
779,Senior Machine Learning Engineer,True,,,23 500  – 28 500  PLN,PLN
780,Google Cloud Engineer with Vertex AI,False,,,23 500  – 28 500  PLN,PLN
781,Machine Learning Engineering Leader,True,,,Sprawdź Salary Match,SprawdSalaryMatch
782,Machine Learning Engineer,False,,,Sprawdź Salary Match,SprawdSalaryMatch
783,AI Engineer / Data Scientist,False,,,20 160  – 26 880  PLN,PLN
784,Machine Learning Engineer,False,,,20 160  – 26 880  PLN,PLN
785,Senior Deep Learning Engineer,True,,,13 000  – 18 000  PLN,PLN
786,Azure Cloud Engineer - Azure AI Services (pharma),False,,,13 000  – 18 000  PLN,PLN
787,Senior Machine Learning Engineer,True,,,45 000  – 55 000  PLN,PLN
788,Senior Machine Learning Engineer,True,,,45 000  – 55 000  PLN,PLN
789,Event Manager,False,,,24 360  – 26 880  PLN,PLN
790,Programista/ka AI,False,,,24 360  – 26 880  PLN,PLN
791,Remote Machine Learning Ops Engineer,False,,,20 000  – 27 000  PLN,PLN
792,Sr Engineering Manager-Financial Crime AI Software,False,,,20 000  – 27 000  PLN,PLN
793,Senior Data Scientist Generative AI,True,,,21 000  – 32 000  PLN,PLN
794,Data Scientist / ML Engineer,False,,,21 000  – 32 000  PLN,PLN
795,Senior AI Software Engineer,True,,,20 000  – 25 000  PLN,PLN
796,Azure Cloud Engineer,False,,,20 000  – 25 000  PLN,PLN
797,Senior Machine Learning Engineer,True,,,Sprawdź Salary Match,SprawdSalaryMatch
798,Solutions Engineer,False,,,Sprawdź Salary Match,SprawdSalaryMatch
799,Senior Machine Learning Engineer,True,,,23 500  – 28 500  PLN,PLN
800,Google Cloud Engineer with Vertex AI,False,,,23 500  – 28 500  PLN,PLN
801,Machine Learning Engineering Leader,True,,,Sprawdź Salary Match,SprawdSalaryMatch
802,Machine Learning Engineer,False,,,Sprawdź Salary Match,SprawdSalaryMatch
803,Senior Data Scientist,True,Objectivity,Zdalna  + 2,23 520  – 31 920  PLN,PLN
804,Data Scientist,False,Kuehne + Nagel Sp. z o.o.,"WROCŁAW, POL",16 000  – 23 000  PLN,PLN
805,Regular/ Senior Python Developer,True,Objectivity,Zdalna  + 2,15 120  – 21 000  PLN,PLN
806,Python Big- Data Platform Developer,False,Objectivity,Zdalna  + 2,15 120  – 21 000  PLN,PLN
807,Python Developer,False,Taylor Shipping Solutions Sp. z o.o.,"Warszawa, POL  + 1",6 000  – 9 500  PLN,PLN
808,Cloud Solutions Architect,False,Grape Up,"Kraków, POL  + 2",22 100  – 35 700  PLN,PLN
809,Data Analyst/ Scientist,False,Algomine,Zdalna  + 1,13 440  – 21 840  PLN,PLN
810,MLOps Engineer,False,Addepto,Zdalna  + 5,20 160  – 30 240  PLN,PLN
811,Data Scientist,False,Astrokyon Sp. z o.o.,Zdalna  + 1,10 000  – 20 000  PLN,PLN
812,Remote Regular AI Developer,False,VOCALY Pro sp. z o.o.,Remote,10 000  – 17 000  PLN,PLN
813,Senior AI C++ Engineer,True,Tooploox,Zdalna  + 2,17 000  – 23 000  PLN,PLN
814,Senior Data Scientist (NLP),True,CRODU,Zdalna  + 1,23 500  – 33 600  PLN,PLN
815,Machine Learning Lead Engineer,True,RTB House,Zdalna  + 1,40 300  – 50 400  PLN,PLN
816,Senior Machine Learning Engineer,True,RTB House,Zdalna  + 1,30 200  – 40 300  PLN,PLN
817,Data Engineer,False,MyLed,Zdalna  + 1,10 000  – 18 000  PLN,PLN
818,Data Engineer,False,Unit8 SA,"Kraków, POL  + 1",16 000  – 26 000  PLN,PLN
819,Remote Software Architect,False,Hyland,Zdalna  + 5,28 800  – 33 600  PLN,PLN
820,Cloud Automation Engineer,False,ERGO Technology &amp; Services S.A.,Zdalna  + 2,14 000  – 24 000  PLN,PLN
821,Python Developer / ML Engineer,False,hubQuest,Zdalna  + 1,20 000  – 27 000  PLN,PLN
822,Junior Data Scientist,False,EMPIK S. A.,"Warszawa, POL",4 000  – 8 000  PLN,PLN
823,Data Engineer,False,Ringier Axel Springer Tech,Zdalna  + 3,11 100  – 18 400  PLN,PLN
824,Machine Learning Engineer/Data Scientist,False,LoopMe,Zdalna  + 1,16 000  – 18 000  PLN,PLN
825,Remote Python Developer - Radar Sensing,False,TCL Research Europe Sp. z o.o.,Zdalna  + 1,15 000  – 30 000  PLN,PLN
826,Senior MLOps Engineer,True,hubQuest,Zdalna  + 1,30 000  – 40 000  PLN,PLN
827,AI/ML Engineer,False,Talent Hills,"Gdańsk, POL  + 4",18 000  – 25 000  PLN,PLN
828,Lead Software Engineer - NLP,True,Hays Poland,Zdalna  + 1,22 000  – 32 000  PLN,PLN
829,Data Scientist,False,Addepto,Zdalna  + 5,18 480  – 28 560  PLN,PLN
830,Machine Learning Engineer,False,CARL Data Solutions,"gdansk, POL",10 000  – 20 000  PLN,PLN
831,Data Engineer Lead,True,Pannon-Work Zrt.,Zdalna  + 1,28 675  – 34 410  PLN,PLN
832,Senior Machine Learning Engineer,True,Objectivity - part of Accenture,Zdalnie    +2,23 520  – 30 240  PLN,PLN
833,Senior Data Scientist,True,Reply Polska,Katowice,16 000  – 22 000  PLN,PLN
834,Senior ML (NLP) Engineer,True,Zowie,Zdalnie    +2,15 000  – 30 000  PLN,PLN
835,Senior Deep Learning Engineer,True,Focal Systems,Zdalnie,74 000  – 119 000  PLN,PLN
836,Deep Learning Engineer,False,Focal Systems,Zdalnie,44 700  – 74 600  PLN,PLN
837,Senior JavaScript Developer (AI projects),True,10Clouds,Zdalnie    +2,17 000  – 28 000  PLN,PLN
838,Senior Data Scientist REMOTE 🌍,True,Sigmoidal LLC,Zdalnie,28 462  – 35 369  PLN,PLN
839,Team Manager (AI/IoT),False,Fitech Sp. ZO.O,Kraków,19 000  – 26 000  PLN,PLN
840,Data Engineer,False,Develocraft,Zdalnie    +1,17 000  – 22 000  PLN,PLN
841,Senior Data Engineer,True,Develocraft,Zdalnie    +1,23 000  – 28 500  PLN,PLN
842,Senior Data Scientist,True,hubQuest,Zdalnie    +1,28 500  – 35 000  PLN,PLN
843,Senior Python Developer (AI/ML/MLOps),True,Link Group,Kraków,23 000  – 28 000  PLN,PLN
844,AI &amp; Math,False,Camino Science sp. z o.o.,Zdalnie    +1,9 000  – 14 000  PLN,PLN
845,AI &amp; Math (PhD/ongoing PhD nice-to-have),False,Camino Science sp. z o.o.,Zdalnie    +1,15 000  – 16 000  PLN,PLN
846,AI &amp; Math (Open PhD Conduct),False,Camino Science sp. z o.o.,Zdalnie    +1,8 000  – 9 000  PLN,PLN
847,Kierownik B+R z doświadczeniem IoT lub AI,False,Ingenious Lab sp. z o. o.,Zdalnie,16 000  – 22 000  PLN,PLN
848,Senior Data Scientist,True,SKY ENGINE AI,Warsaw,20 000  – 28 000  PLN,PLN
849,ML Engineer Senior - Full Time,True,AI REV,Zdalnie,22 680  – 31 584  PLN,PLN
850,NLP Engineer,False,Business Online Services,Zdalnie,14 000  – 24 000  PLN,PLN
851,AI Engineer (Generative AI &amp; NLP),False,Altimetrik Poland,Zdalnie    +1,22 000  – 28 000  PLN,PLN
852,Data Scientist (Junior/Mid),False,Addepto,Zdalnie    +5,7 000  – 12 600  PLN,PLN
853,Expert AI Engineer (ID 784),True,Infopulse,Zdalnie    +4,28 056  – 34 944  PLN,PLN
854,Senior ML Voice - Part Time,True,AI REV,Zdalnie    +1,18 000  PLN,PLN
855,Konsultant Techniczny Samba.ai,False,Samba.ai,Wrocław,6 000  – 9 000  PLN,PLN
856,AI Engineer,False,Ness Solution Sp. z o. o.,Zdalnie,18 480  – 36 960  PLN,PLN
857,Technical Team Leader | ML/AI,True,Open Nexus sp. z o.o.,Poznań,23 000  – 27 000  PLN,PLN
858,Test Engineer - AI,False,Zone IT Sp. z o.o.,Wrocław,12 000  – 21 000  PLN,PLN
859,Tester (Pentester) - AI,False,Zone IT Sp. z o.o.,Wrocław,10 000  – 18 000  PLN,PLN
860,Oracle Specialist - AI,False,Zone IT Sp. z o.o.,Wrocław,19 000  – 28 000  PLN,PLN
861,Python Developer - AI,False,Zone IT Sp. z o.o.,Wrocław,17 000  – 28 000  PLN,PLN
862,Data Scientist,False,Numlabs,Zdalnie    +1,9 000  – 14 000  PLN,PLN
863,Machine Learning Engineer,False,Numlabs,Zdalnie    +1,8 500  – 14 500  PLN,PLN
864,Senior Machine Learning Engineer,True,Numlabs,Zdalnie    +1,14 500  – 18 500  PLN,PLN
865,Naukowiec -praca zdalna,False,Canon Ophthalmic Technologies sp. zoo,Zdalnie    +2,7 000  – 9 000  PLN,PLN
866,Lead MLOps Engineer (Nvidia AI Stack Expert),True,SoftServe,Zdalnie    +1,28 000  – 34 000  PLN,PLN
867,MLOps Engineer,False,SoftServe,Zdalnie    +1,21 000  – 27 000  PLN,PLN
868,Deep Learning Engineer,False,in4ge sp. z o.o.,Zdalnie    +1,18 000  – 28 000  PLN,PLN
869,Machine Learning Engineer,False,in4ge sp. z o.o.,Zdalnie    +1,18 000  – 26 000  PLN,PLN
870,Senior Data Scientist,True,in4ge sp. z o.o.,Zdalnie    +1,20 000  – 28 000  PLN,PLN
871,Data Scientist ( Mid / Senior ),True,Addepto,Zdalnie    +5,13 000  – 26 000  PLN,PLN
872,Machine Learning Ops Engineer,False,ASTEK Polska,Zdalnie    +1,16 800  – 23 100  PLN,PLN
873,ML (Python + NLP) Engineer,False,SFox,Zdalnie,13 370  – 22 284  PLN,PLN
874,Directory Development Executive,False,ENF Ltd.,Zdalnie,5 348  – 7 576  PLN,PLN
875,Principal Deep Learning Engineer,False,Focal Systems,Zdalnie,92 250  – 180 811  PLN,PLN
876,Junior AI Engineer,False,INK Solutions Z.o.o,Warsaw,4 000  PLN,PLN
877,Junior Machine Learning,False,Mindpal,Zdalnie,8 400  – 11 760  PLN,PLN
878,AI &amp; Math (PhD/ongoing PhD nice-to-have),False,Camino Science sp. z o.o.,Zdalnie    +1,15 000  – 25 000  PLN,PLN
879,Senior Deep Learning Engineer,True,Focal Systems,Zdalnie,74 000  – 119 000  PLN,PLN
880,Deep Learning Engineer,False,Focal Systems,Zdalnie,44 700  – 74 600  PLN,PLN
